transaction_id,customer_id,event_ts,province,channel,merchant_category,customer_segment,amount_cad,is_international,is_card_present,device_trust_score,account_age_days,transactions_24h,distance_from_home_km,hour_of_day,is_fraud,event_date,week_start,risk_score,is_alert,risk_tier,reason_code
TX0021637,C000349,2026-01-04 12:07:00,ON,Mobile wallet,Dining,Affluent,14.7,0,0,81.0,2452,2,116.5,12,0,2026-01-04,2025-12-29,0.36575854759324944,0,Guarded,combined behavioural signal
TX0021656,C013706,2026-01-04 12:07:00,QC,ATM,Grocery,New-to-bank,44.0,0,0,82.6,1453,4,14.2,12,0,2026-01-04,2025-12-29,0.18616943860170865,0,Low,combined behavioural signal
TX0010142,C013543,2026-01-04 12:13:00,BC,E-commerce,Grocery,Everyday,7.4,0,0,43.2,1135,4,4.8,12,0,2026-01-04,2025-12-29,0.5060604997295011,0,High,combined behavioural signal
TX0019772,C002150,2026-01-04 12:34:00,AB,Point of sale,Dining,Small business,25.83,0,1,77.4,1798,2,3.7,12,0,2026-01-04,2025-12-29,0.09919366044606738,0,Low,combined behavioural signal
TX0015911,C006350,2026-01-04 12:35:00,NS,E-commerce,Digital services,New-to-bank,133.29,0,0,91.9,3042,3,70.3,12,0,2026-01-04,2025-12-29,0.5620987129248723,0,High,combined behavioural signal
TX0054937,C004164,2026-01-04 12:36:00,ON,E-commerce,Dining,Everyday,81.05,1,0,51.3,994,6,32.7,12,0,2026-01-04,2025-12-29,0.932581384906912,1,Critical,international
TX0034626,C011136,2026-01-04 12:37:00,QC,Point of sale,Other,Student,36.24,0,1,66.4,637,2,24.2,12,0,2026-01-04,2025-12-29,0.16992144458426395,0,Low,combined behavioural signal
TX0058454,C002209,2026-01-04 12:44:00,QC,Point of sale,Fuel,Everyday,30.99,0,1,92.7,1728,3,17.8,12,0,2026-01-04,2025-12-29,0.11537593127615917,0,Low,combined behavioural signal
TX0045927,C007406,2026-01-04 12:53:00,ON,Point of sale,Dining,Student,28.38,0,1,53.5,885,2,50.3,12,0,2026-01-04,2025-12-29,0.18580368448202544,0,Low,combined behavioural signal
TX0038871,C010124,2026-01-04 12:56:00,ON,Point of sale,Fuel,Student,73.57,0,1,62.4,631,4,2.8,12,0,2026-01-04,2025-12-29,0.19204960234113758,0,Low,combined behavioural signal
TX0002979,C013777,2026-01-04 13:04:00,ON,Point of sale,Grocery,Everyday,14.2,0,1,100.0,611,1,8.1,13,0,2026-01-04,2025-12-29,0.05963082101621597,0,Low,combined behavioural signal
TX0022203,C013108,2026-01-04 13:07:00,ON,ATM,Other,Small business,32.58,0,0,77.4,994,5,0.8,13,0,2026-01-04,2025-12-29,0.17256603431814355,0,Low,combined behavioural signal
TX0037120,C004764,2026-01-04 13:08:00,ON,Recurring,Other,Small business,178.02,0,0,59.8,874,3,8.1,13,0,2026-01-04,2025-12-29,0.22317549048832033,0,Low,combined behavioural signal
TX0030784,C002703,2026-01-04 13:10:00,AB,E-commerce,Dining,Everyday,60.01,0,0,85.1,353,1,7.5,13,0,2026-01-04,2025-12-29,0.26391671861874616,0,Guarded,combined behavioural signal
TX0057731,C014566,2026-01-04 13:13:00,BC,E-commerce,Fuel,Everyday,9.87,0,0,76.1,3585,3,0.4,13,0,2026-01-04,2025-12-29,0.3473740994095116,0,Guarded,combined behavioural signal
TX0020084,C002747,2026-01-04 13:14:00,QC,Mobile wallet,Electronics,Everyday,126.41,0,0,90.7,683,3,141.2,13,0,2026-01-04,2025-12-29,0.5126337063237386,0,High,distance anomaly
TX0027295,C000886,2026-01-04 13:20:00,NB,Point of sale,Dining,Everyday,518.5,0,1,78.3,860,4,1.5,13,0,2026-01-04,2025-12-29,0.30959000134377396,0,Guarded,high amount
TX0015244,C008615,2026-01-04 13:21:00,ON,Mobile wallet,Grocery,Affluent,32.84,0,0,100.0,611,5,17.6,13,0,2026-01-04,2025-12-29,0.2930031489503506,0,Guarded,combined behavioural signal
TX0055329,C014507,2026-01-04 13:41:00,QC,Recurring,Grocery,Everyday,105.54,0,0,50.2,413,2,19.7,13,0,2026-01-04,2025-12-29,0.2132741981865081,0,Low,combined behavioural signal
TX0033315,C006463,2026-01-04 13:45:00,ON,Recurring,Digital services,Everyday,27.77,0,0,33.7,1030,3,12.1,13,0,2026-01-04,2025-12-29,0.3335297941297411,0,Guarded,low device trust
TX0044178,C007548,2026-01-04 13:47:00,ON,ATM,Other,Affluent,258.14,0,0,78.0,860,3,20.7,13,0,2026-01-04,2025-12-29,0.29474640717735556,0,Guarded,combined behavioural signal
TX0036382,C012544,2026-01-04 13:58:00,ON,Point of sale,Fuel,Everyday,88.33,0,1,53.4,1002,3,6.2,13,0,2026-01-04,2025-12-29,0.1821494415995112,0,Low,combined behavioural signal
TX0059484,C005089,2026-01-04 14:15:00,AB,Recurring,Other,New-to-bank,779.23,0,0,55.1,716,4,36.8,14,0,2026-01-04,2025-12-29,0.727057942924631,1,High,high amount
TX0042485,C007350,2026-01-04 14:22:00,AB,ATM,Digital services,Everyday,47.0,0,0,74.4,982,4,30.3,14,0,2026-01-04,2025-12-29,0.27273102025334145,0,Guarded,combined behavioural signal
TX0007595,C008708,2026-01-04 14:22:00,AB,E-commerce,Other,Everyday,133.65,0,0,68.6,479,4,29.9,14,0,2026-01-04,2025-12-29,0.5649575566540915,0,High,combined behavioural signal
TX0056507,C002536,2026-01-04 14:24:00,ON,Mobile wallet,Cash,Everyday,111.55,1,0,51.7,355,2,19.7,14,0,2026-01-04,2025-12-29,0.7381221373769726,1,High,international
TX0011967,C002064,2026-01-04 14:32:00,ON,Point of sale,Dining,Everyday,12.09,0,1,66.1,1166,5,0.1,14,0,2026-01-04,2025-12-29,0.18330336625398574,0,Low,combined behavioural signal
TX0023110,C001072,2026-01-04 14:32:00,ON,E-commerce,Electronics,Student,215.37,0,0,96.8,1711,2,4.8,14,0,2026-01-04,2025-12-29,0.4755802784977706,0,Guarded,combined behavioural signal
TX0005031,C014369,2026-01-04 14:36:00,QC,Point of sale,Dining,Everyday,12.96,0,1,42.4,1675,1,23.9,14,0,2026-01-04,2025-12-29,0.16098518364706554,0,Low,combined behavioural signal
TX0001035,C009727,2026-01-04 14:43:00,AB,Point of sale,Travel,Everyday,151.79,1,1,85.4,874,4,43.0,14,0,2026-01-04,2025-12-29,0.6257147451851922,0,High,international
TX0019016,C004285,2026-01-04 14:55:00,MB,Mobile wallet,Dining,Everyday,40.19,0,0,54.6,1065,2,25.8,14,0,2026-01-04,2025-12-29,0.2722395193654369,0,Guarded,combined behavioural signal
TX0037889,C009345,2026-01-04 14:58:00,QC,Recurring,Travel,Student,69.55,0,0,100.0,167,5,14.7,14,0,2026-01-04,2025-12-29,0.1542623531368378,0,Low,combined behavioural signal
TX0033973,C011355,2026-01-04 15:12:00,ON,E-commerce,Grocery,Everyday,37.71,0,0,84.6,825,3,26.3,15,0,2026-01-04,2025-12-29,0.3439992936917122,0,Guarded,combined behavioural signal
TX0041735,C005149,2026-01-04 15:20:00,AB,Mobile wallet,Cash,Student,67.68,0,0,72.7,443,5,105.3,15,0,2026-01-04,2025-12-29,0.45523552754845026,0,Guarded,combined behavioural signal
TX0009897,C007790,2026-01-04 15:23:00,QC,E-commerce,Digital services,Everyday,27.72,0,0,80.0,1035,5,38.8,15,0,2026-01-04,2025-12-29,0.5992113199879585,0,High,combined behavioural signal
TX0006609,C004379,2026-01-04 15:29:00,BC,E-commerce,Travel,New-to-bank,139.24,0,0,85.4,1027,5,33.2,15,0,2026-01-04,2025-12-29,0.47938405371317855,0,Guarded,combined behavioural signal
TX0051041,C004675,2026-01-04 15:39:00,ON,Recurring,Grocery,Small business,15.88,0,0,66.4,548,9,28.9,15,0,2026-01-04,2025-12-29,0.34035671913671683,0,Guarded,high velocity
TX0001303,C006987,2026-01-04 15:42:00,ON,E-commerce,Electronics,Everyday,76.84,0,0,74.2,2134,3,39.0,15,0,2026-01-04,2025-12-29,0.5565456084359336,0,High,combined behavioural signal
TX0009678,C008645,2026-01-04 15:49:00,AB,Point of sale,Other,Everyday,45.15,0,1,62.5,318,3,53.5,15,0,2026-01-04,2025-12-29,0.2097336381292248,0,Low,combined behavioural signal
TX0055788,C006029,2026-01-04 15:51:00,ON,Point of sale,Cash,Student,35.15,0,1,58.6,1544,4,8.6,15,0,2026-01-04,2025-12-29,0.18492496937306346,0,Low,combined behavioural signal
TX0044541,C004410,2026-01-04 15:52:00,QC,ATM,Digital services,Small business,62.47,0,0,39.1,322,1,24.8,15,0,2026-01-04,2025-12-29,0.22420806078958475,0,Low,combined behavioural signal
TX0029352,C014588,2026-01-04 16:00:00,NS,E-commerce,Dining,Everyday,13.44,0,0,96.4,2017,1,52.7,16,0,2026-01-04,2025-12-29,0.21074024785831127,0,Low,combined behavioural signal
TX0053115,C004379,2026-01-04 16:00:00,ON,Point of sale,Electronics,Affluent,97.61,0,1,97.5,810,3,3.6,16,0,2026-01-04,2025-12-29,0.18289451932623407,0,Low,combined behavioural signal
TX0044654,C000526,2026-01-04 16:06:00,AB,Mobile wallet,Grocery,Everyday,29.79,0,0,76.0,539,3,29.3,16,0,2026-01-04,2025-12-29,0.24933345071953228,0,Low,combined behavioural signal
TX0027416,C007306,2026-01-04 16:12:00,ON,E-commerce,Grocery,Everyday,18.66,0,0,76.1,487,9,22.3,16,0,2026-01-04,2025-12-29,0.6340819815052224,0,High,high velocity
TX0018127,C014800,2026-01-04 16:18:00,QC,Point of sale,Electronics,Everyday,13.37,0,1,27.8,446,7,196.9,16,0,2026-01-04,2025-12-29,0.7345290584621955,1,High,"low device trust, distance anomaly"
TX0035866,C002967,2026-01-04 16:22:00,ON,Point of sale,Other,Affluent,167.07,0,1,94.6,1502,6,1.9,16,0,2026-01-04,2025-12-29,0.2754800919067801,0,Guarded,combined behavioural signal
TX0046983,C000984,2026-01-04 16:35:00,NS,Point of sale,Travel,Everyday,109.71,0,1,36.0,884,5,36.9,16,0,2026-01-04,2025-12-29,0.2810002750840664,0,Guarded,combined behavioural signal
TX0031465,C003187,2026-01-04 16:36:00,QC,Point of sale,Grocery,Everyday,94.21,1,1,54.6,1490,4,5.0,16,0,2026-01-04,2025-12-29,0.6824135854571223,1,High,international
TX0057893,C000227,2026-01-04 16:36:00,ON,Point of sale,Digital services,Small business,57.46,0,1,85.4,2969,3,41.1,16,0,2026-01-04,2025-12-29,0.18489236811196685,0,Low,combined behavioural signal
TX0001381,C005698,2026-01-04 16:54:00,ON,Point of sale,Grocery,Student,38.1,0,1,71.6,618,3,6.7,16,0,2026-01-04,2025-12-29,0.13360027158326326,0,Low,combined behavioural signal
TX0051695,C012411,2026-01-04 16:59:00,AB,ATM,Electronics,Affluent,105.44,0,0,56.0,554,2,21.7,16,0,2026-01-04,2025-12-29,0.31038441899431224,0,Guarded,combined behavioural signal
TX0019328,C011346,2026-01-04 17:11:00,QC,Mobile wallet,Electronics,Small business,53.14,0,0,82.0,286,5,1.2,17,1,2026-01-04,2025-12-29,0.34121754219889733,0,Guarded,combined behavioural signal
TX0040132,C011076,2026-01-04 17:12:00,NB,Point of sale,Grocery,Everyday,423.6,0,1,88.2,691,2,102.7,17,0,2026-01-04,2025-12-29,0.24315221118459843,0,Low,combined behavioural signal
TX0057036,C002370,2026-01-04 17:18:00,SK,Point of sale,Other,New-to-bank,40.8,0,1,100.0,1183,3,25.2,17,0,2026-01-04,2025-12-29,0.10631336762251184,0,Low,combined behavioural signal
TX0041698,C007811,2026-01-04 17:27:00,QC,E-commerce,Dining,Small business,91.41,0,0,54.8,564,4,15.8,17,0,2026-01-04,2025-12-29,0.480066053346852,0,Guarded,combined behavioural signal
TX0011419,C011808,2026-01-04 17:29:00,NB,Mobile wallet,Fuel,Everyday,107.99,0,0,59.3,2715,5,69.2,17,0,2026-01-04,2025-12-29,0.43506676086482376,0,Guarded,combined behavioural signal
TX0032310,C007622,2026-01-04 17:33:00,ON,Point of sale,Grocery,Student,113.45,0,1,70.0,2325,1,0.5,17,0,2026-01-04,2025-12-29,0.12154243563225044,0,Low,combined behavioural signal
TX0028952,C013396,2026-01-04 17:44:00,ON,Mobile wallet,Fuel,Affluent,41.57,1,0,82.9,1108,3,52.2,17,0,2026-01-04,2025-12-29,0.7332226111918736,1,High,international
TX0001160,C014780,2026-01-04 17:47:00,ON,Point of sale,Digital services,Student,51.1,0,1,73.6,2394,3,11.9,17,0,2026-01-04,2025-12-29,0.2146705066576404,0,Low,combined behavioural signal
TX0021262,C008964,2026-01-04 17:54:00,ON,Point of sale,Digital services,Small business,36.99,0,1,52.3,731,1,95.1,17,0,2026-01-04,2025-12-29,0.2125347638010512,0,Low,combined behavioural signal
TX0007853,C001446,2026-01-04 18:01:00,BC,Point of sale,Dining,Everyday,129.44,0,1,89.0,984,2,53.7,18,0,2026-01-04,2025-12-29,0.11267557567307693,0,Low,combined behavioural signal
TX0019527,C001855,2026-01-04 18:08:00,ON,Point of sale,Digital services,Student,41.77,1,1,60.9,942,3,44.3,18,0,2026-01-04,2025-12-29,0.7049075665773258,1,High,international
TX0054608,C008754,2026-01-04 18:20:00,SK,Point of sale,Travel,Everyday,13.34,0,1,95.6,1470,4,8.0,18,0,2026-01-04,2025-12-29,0.08928986518825095,0,Low,combined behavioural signal
TX0052024,C005046,2026-01-04 18:26:00,QC,Point of sale,Dining,Everyday,48.68,0,1,62.8,204,6,11.2,18,0,2026-01-04,2025-12-29,0.23552600896225778,0,Low,combined behavioural signal
TX0008246,C001527,2026-01-04 18:33:00,AB,Point of sale,Electronics,Everyday,234.63,1,1,92.9,166,6,82.2,18,0,2026-01-04,2025-12-29,0.8328981803535436,1,Critical,international
TX0053550,C009136,2026-01-04 18:38:00,ON,Point of sale,Grocery,Everyday,128.49,0,1,100.0,409,2,13.1,18,0,2026-01-04,2025-12-29,0.08421798391140001,0,Low,combined behavioural signal
TX0024992,C003560,2026-01-04 18:44:00,ON,Recurring,Cash,Student,144.23,0,0,76.8,2252,5,33.0,18,1,2026-01-04,2025-12-29,0.252264191499783,0,Guarded,combined behavioural signal
TX0034485,C003699,2026-01-04 18:44:00,NS,ATM,Digital services,Everyday,49.34,0,0,74.8,671,5,6.4,18,0,2026-01-04,2025-12-29,0.20966981647725202,0,Low,combined behavioural signal
TX0013314,C012306,2026-01-04 18:47:00,ON,Point of sale,Grocery,Affluent,7.01,0,1,68.7,490,2,18.4,18,0,2026-01-04,2025-12-29,0.1293963967333485,0,Low,combined behavioural signal
TX0009913,C008341,2026-01-04 18:53:00,AB,Point of sale,Grocery,Everyday,143.69,0,1,58.4,677,5,43.4,18,0,2026-01-04,2025-12-29,0.3015304264545993,0,Guarded,combined behavioural signal
TX0004366,C003098,2026-01-04 18:57:00,BC,E-commerce,Cash,Small business,73.95,0,0,73.6,1004,3,26.5,18,0,2026-01-04,2025-12-29,0.3069028247964121,0,Guarded,combined behavioural signal
TX0007912,C000954,2026-01-04 18:59:00,BC,Point of sale,Other,Everyday,211.5,0,1,47.2,811,4,5.1,18,0,2026-01-04,2025-12-29,0.2827160357379118,0,Guarded,combined behavioural signal
TX0029115,C007140,2026-01-04 19:08:00,ON,Recurring,Dining,Affluent,51.82,0,0,84.8,1658,5,18.5,19,0,2026-01-04,2025-12-29,0.21121495369248527,0,Low,combined behavioural signal
TX0052943,C011017,2026-01-04 19:09:00,ON,E-commerce,Grocery,Everyday,169.46,0,0,100.0,473,2,19.2,19,0,2026-01-04,2025-12-29,0.2854637383081386,0,Guarded,combined behavioural signal
TX0013787,C010927,2026-01-04 19:14:00,QC,Point of sale,Fuel,Affluent,86.81,0,1,75.2,495,1,12.8,19,0,2026-01-04,2025-12-29,0.11404115831596101,0,Low,combined behavioural signal
TX0046445,C009433,2026-01-04 19:15:00,ON,Point of sale,Dining,New-to-bank,41.35,0,1,100.0,2194,1,94.7,19,0,2026-01-04,2025-12-29,0.09834352509595227,0,Low,combined behavioural signal
TX0016566,C014819,2026-01-04 19:18:00,BC,Point of sale,Cash,Affluent,30.79,0,1,86.8,820,4,2.8,19,0,2026-01-04,2025-12-29,0.11680948588541094,0,Low,combined behavioural signal
TX0032355,C009861,2026-01-04 19:25:00,ON,Recurring,Electronics,Small business,40.5,0,0,95.5,748,5,23.7,19,0,2026-01-04,2025-12-29,0.17996043023977173,0,Low,combined behavioural signal
TX0036044,C006995,2026-01-04 19:29:00,QC,Point of sale,Dining,Student,123.76,0,1,100.0,582,3,9.4,19,0,2026-01-04,2025-12-29,0.10876931949288637,0,Low,combined behavioural signal
TX0016860,C011908,2026-01-04 19:32:00,BC,E-commerce,Grocery,Student,306.32,1,0,57.9,1633,4,23.4,19,0,2026-01-04,2025-12-29,0.9261207251923594,1,Critical,international
TX0022495,C001280,2026-01-04 19:32:00,MB,Mobile wallet,Grocery,Everyday,115.52,0,0,43.3,1055,3,25.4,19,0,2026-01-04,2025-12-29,0.3730037764304087,0,Guarded,combined behavioural signal
TX0017720,C010641,2026-01-04 19:34:00,ON,ATM,Other,Everyday,379.46,0,0,64.5,1498,2,5.7,19,0,2026-01-04,2025-12-29,0.2705967013952417,0,Guarded,combined behavioural signal
TX0026555,C011109,2026-01-04 19:51:00,MB,E-commerce,Dining,Small business,21.46,1,0,68.6,2093,4,25.4,19,0,2026-01-04,2025-12-29,0.8159752116615208,1,Critical,international
TX0002267,C007908,2026-01-04 19:53:00,SK,Point of sale,Dining,Affluent,50.89,0,1,95.7,1295,3,50.7,19,0,2026-01-04,2025-12-29,0.13060798367486914,0,Low,combined behavioural signal
TX0046642,C012617,2026-01-04 20:01:00,SK,Point of sale,Electronics,Small business,207.77,0,1,84.5,1279,1,36.1,20,0,2026-01-04,2025-12-29,0.14409627880116352,0,Low,combined behavioural signal
TX0038069,C009352,2026-01-04 20:03:00,AB,Mobile wallet,Cash,New-to-bank,127.23,0,0,48.7,459,3,1.2,20,0,2026-01-04,2025-12-29,0.3258015352026504,0,Guarded,combined behavioural signal
TX0042862,C010294,2026-01-04 20:09:00,QC,E-commerce,Fuel,Everyday,17.37,0,0,42.2,2329,2,17.5,20,0,2026-01-04,2025-12-29,0.43144953847762874,0,Guarded,combined behavioural signal
TX0032177,C001601,2026-01-04 20:16:00,AB,Point of sale,Other,Everyday,29.27,0,1,100.0,1039,7,6.3,20,0,2026-01-04,2025-12-29,0.18299327262944073,0,Low,combined behavioural signal
TX0049625,C007473,2026-01-04 20:31:00,SK,Point of sale,Travel,New-to-bank,482.32,1,1,98.0,443,4,13.8,20,1,2026-01-04,2025-12-29,0.6788805745109451,1,High,international
TX0040230,C001120,2026-01-04 20:32:00,ON,Point of sale,Digital services,Everyday,38.49,0,1,79.5,321,2,42.3,20,0,2026-01-04,2025-12-29,0.1473886940736046,0,Low,combined behavioural signal
TX0000200,C014506,2026-01-04 20:34:00,ON,Mobile wallet,Digital services,Everyday,19.02,0,0,79.0,870,3,13.9,20,0,2026-01-04,2025-12-29,0.2733300927391479,0,Guarded,combined behavioural signal
TX0049860,C003217,2026-01-04 20:35:00,ON,E-commerce,Grocery,Everyday,22.13,0,0,76.9,487,6,3.1,20,0,2026-01-04,2025-12-29,0.4382306232021395,0,Guarded,combined behavioural signal
TX0010955,C002345,2026-01-04 20:37:00,QC,Point of sale,Grocery,Everyday,43.58,0,1,65.6,1198,3,45.7,20,0,2026-01-04,2025-12-29,0.16954155328209283,0,Low,combined behavioural signal
TX0015865,C005045,2026-01-04 20:44:00,ON,Point of sale,Grocery,Student,39.51,0,1,80.3,401,1,29.4,20,0,2026-01-04,2025-12-29,0.08377438879712987,0,Low,combined behavioural signal
TX0007394,C006354,2026-01-04 20:49:00,ON,E-commerce,Cash,New-to-bank,65.21,0,0,62.4,560,3,34.7,20,1,2026-01-04,2025-12-29,0.40826554340456445,0,Guarded,combined behavioural signal
TX0014533,C008210,2026-01-04 20:54:00,QC,Point of sale,Travel,New-to-bank,509.32,0,1,56.9,3302,5,51.4,20,0,2026-01-04,2025-12-29,0.5667429920931635,0,High,high amount
TX0015588,C006565,2026-01-04 21:02:00,QC,Recurring,Electronics,Everyday,40.7,0,0,85.7,322,3,17.2,21,0,2026-01-04,2025-12-29,0.16644240327632065,0,Low,combined behavioural signal
TX0005986,C010983,2026-01-04 21:09:00,QC,ATM,Cash,Student,179.17,0,0,56.9,951,6,30.1,21,0,2026-01-04,2025-12-29,0.3485171135436932,0,Guarded,combined behavioural signal
TX0024712,C003943,2026-01-04 21:13:00,QC,Mobile wallet,Digital services,Affluent,195.36,0,0,59.1,271,4,12.3,21,0,2026-01-04,2025-12-29,0.5615603835271773,0,High,combined behavioural signal
TX0050951,C003254,2026-01-04 21:15:00,QC,ATM,Dining,Everyday,27.46,0,0,87.5,481,4,12.8,21,0,2026-01-04,2025-12-29,0.11960161740288412,0,Low,combined behavioural signal
TX0016591,C010164,2026-01-04 21:22:00,AB,Point of sale,Other,Small business,14.61,0,1,41.4,450,5,81.8,21,0,2026-01-04,2025-12-29,0.3017775943314258,0,Guarded,combined behavioural signal
TX0038031,C012828,2026-01-04 21:23:00,ON,E-commerce,Digital services,Student,329.05,0,0,85.5,1403,3,24.7,21,0,2026-01-04,2025-12-29,0.6140901907269609,0,High,combined behavioural signal
TX0006781,C000210,2026-01-04 21:36:00,BC,Point of sale,Grocery,Small business,13.3,0,1,100.0,650,4,27.9,21,0,2026-01-04,2025-12-29,0.07432739101573858,0,Low,combined behavioural signal
TX0007434,C000037,2026-01-04 21:38:00,QC,E-commerce,Fuel,Small business,22.3,0,0,89.7,842,8,2.6,21,0,2026-01-04,2025-12-29,0.4448592973658668,0,Guarded,high velocity
TX0003004,C010999,2026-01-04 21:53:00,BC,Mobile wallet,Other,Everyday,125.2,0,0,100.0,967,4,6.6,21,0,2026-01-04,2025-12-29,0.21325399037425205,0,Low,combined behavioural signal
TX0006428,C002482,2026-01-04 21:55:00,NS,Point of sale,Cash,Affluent,306.41,0,1,70.8,78,2,23.8,21,0,2026-01-04,2025-12-29,0.17000175063904194,0,Low,new account
TX0029593,C014491,2026-01-04 21:57:00,ON,ATM,Grocery,Affluent,18.56,0,0,70.1,1706,5,31.9,21,0,2026-01-04,2025-12-29,0.23942269816197476,0,Low,combined behavioural signal
TX0013244,C000061,2026-01-04 22:00:00,BC,Recurring,Grocery,Everyday,36.82,0,0,69.2,1996,5,8.4,22,0,2026-01-04,2025-12-29,0.17760126911336785,0,Low,combined behavioural signal
TX0021970,C007305,2026-01-04 22:08:00,QC,Point of sale,Travel,Everyday,70.25,0,1,78.5,567,3,49.9,22,0,2026-01-04,2025-12-29,0.129209671618322,0,Low,combined behavioural signal
TX0004142,C013762,2026-01-04 22:16:00,AB,Mobile wallet,Travel,Small business,287.27,0,0,80.1,2074,6,0.7,22,0,2026-01-04,2025-12-29,0.40249398239645284,0,Guarded,combined behavioural signal
TX0015277,C005323,2026-01-04 22:18:00,AB,E-commerce,Electronics,Everyday,1336.99,0,0,83.6,873,3,94.6,22,0,2026-01-04,2025-12-29,0.9667687627376874,1,Critical,high amount
TX0046610,C012441,2026-01-04 22:22:00,ON,Point of sale,Other,New-to-bank,296.64,0,1,75.6,1867,7,46.6,22,0,2026-01-04,2025-12-29,0.44604652634670683,0,Guarded,combined behavioural signal
TX0017449,C014604,2026-01-04 22:39:00,ON,Point of sale,Electronics,Student,39.72,0,1,60.0,401,4,0.5,22,0,2026-01-04,2025-12-29,0.22398276673200093,0,Low,combined behavioural signal
TX0001274,C003369,2026-01-04 22:44:00,ON,Point of sale,Cash,Everyday,152.83,1,1,72.9,2130,3,3.1,22,0,2026-01-04,2025-12-29,0.5280746752254462,0,High,international
TX0052823,C013182,2026-01-04 22:44:00,QC,E-commerce,Electronics,Everyday,302.44,1,0,92.6,801,3,14.1,22,0,2026-01-04,2025-12-29,0.8944448611358213,1,Critical,international
TX0046087,C013627,2026-01-04 22:49:00,MB,E-commerce,Dining,Student,133.24,0,0,87.2,128,1,15.1,22,0,2026-01-04,2025-12-29,0.2497087984947707,0,Low,combined behavioural signal
TX0052809,C009005,2026-01-04 23:04:00,ON,Point of sale,Digital services,New-to-bank,101.68,0,1,78.7,300,2,38.6,23,0,2026-01-04,2025-12-29,0.16637976062773766,0,Low,unusual hour
TX0027496,C004049,2026-01-04 23:07:00,ON,Recurring,Travel,Everyday,181.51,0,0,36.0,1148,3,20.7,23,0,2026-01-04,2025-12-29,0.2535942956703177,0,Guarded,unusual hour
TX0033600,C010808,2026-01-04 23:18:00,NS,E-commerce,Cash,New-to-bank,40.16,0,0,72.7,1008,5,13.8,23,0,2026-01-04,2025-12-29,0.3612667862562442,0,Guarded,unusual hour
TX0003545,C005287,2026-01-04 23:20:00,QC,ATM,Fuel,Student,85.29,0,0,49.4,1281,2,3.6,23,0,2026-01-04,2025-12-29,0.15892662493878681,0,Low,unusual hour
TX0007720,C004490,2026-01-04 23:34:00,ON,Point of sale,Dining,Small business,31.27,0,1,45.4,388,5,73.9,23,0,2026-01-04,2025-12-29,0.23498534179296438,0,Low,unusual hour
TX0046959,C011001,2026-01-04 23:43:00,AB,Mobile wallet,Grocery,Everyday,3.08,0,0,77.8,2468,2,35.1,23,0,2026-01-04,2025-12-29,0.19855317491563346,0,Low,unusual hour
TX0042106,C000333,2026-01-04 23:44:00,ON,Recurring,Grocery,Student,32.86,0,0,97.2,1224,1,41.9,23,0,2026-01-04,2025-12-29,0.07449817847666351,0,Low,unusual hour
TX0040645,C010309,2026-01-04 23:53:00,AB,E-commerce,Dining,Student,15.95,0,0,82.9,538,3,25.5,23,0,2026-01-04,2025-12-29,0.31405189181736104,0,Guarded,unusual hour
TX0049019,C005529,2026-01-04 23:53:00,AB,Point of sale,Other,Small business,18.0,0,1,20.4,1168,2,52.8,23,0,2026-01-04,2025-12-29,0.22418694924157262,0,Low,"low device trust, unusual hour"
TX0017851,C012236,2026-01-04 23:59:00,BC,Point of sale,Cash,Small business,44.56,0,1,93.4,1542,2,49.9,23,0,2026-01-04,2025-12-29,0.062314693633221244,0,Low,unusual hour
TX0027369,C010203,2026-01-05 00:03:00,BC,Mobile wallet,Travel,Affluent,349.11,1,0,60.9,2133,4,18.8,0,0,2026-01-05,2026-01-05,0.9270812975792552,1,Critical,"international, unusual hour"
TX0036350,C008258,2026-01-05 00:09:00,ON,Point of sale,Fuel,Affluent,23.8,0,1,67.1,978,3,2.0,0,0,2026-01-05,2026-01-05,0.21081764308689413,0,Low,unusual hour
TX0012398,C002675,2026-01-05 00:11:00,ON,Mobile wallet,Digital services,Student,333.91,0,0,79.0,372,5,3.7,0,0,2026-01-05,2026-01-05,0.6663604408577481,1,High,unusual hour
TX0006945,C009538,2026-01-05 00:14:00,AB,Mobile wallet,Fuel,Small business,62.35,0,0,64.1,803,3,10.2,0,0,2026-01-05,2026-01-05,0.3176516359824411,0,Guarded,unusual hour
TX0024198,C004737,2026-01-05 00:14:00,ON,ATM,Fuel,Everyday,17.49,1,0,86.0,729,5,20.8,0,0,2026-01-05,2026-01-05,0.6453629694914363,1,High,"international, unusual hour"
TX0030082,C001863,2026-01-05 00:18:00,ON,Point of sale,Digital services,Everyday,56.57,0,1,71.8,1360,4,5.1,0,0,2026-01-05,2026-01-05,0.3073099850016889,0,Guarded,unusual hour
TX0040585,C004039,2026-01-05 00:32:00,ON,E-commerce,Fuel,Everyday,8.58,0,0,85.6,1762,4,3.9,0,0,2026-01-05,2026-01-05,0.4279119383324803,0,Guarded,unusual hour
TX0032245,C004910,2026-01-05 00:35:00,QC,Mobile wallet,Grocery,Student,27.13,0,0,100.0,331,4,22.0,0,0,2026-01-05,2026-01-05,0.2965005816330411,0,Guarded,unusual hour
TX0025798,C002315,2026-01-05 00:39:00,ON,E-commerce,Other,Affluent,13.36,0,0,66.8,1325,3,11.9,0,0,2026-01-05,2026-01-05,0.5716180898923989,0,High,unusual hour
